IPV6央视,#genre#
海南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u?$LR•IPV6『线路19』
海南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb08]:80/wh7f454c46tw1550082591_-594632294/ott.mobaibox.com/PLTV/3/224/3221228139/index.m3u?$LR•IPV6『线路20』
海南卫视,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002232/index.m3u$LR•IPV6『线路21』
海南卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226450/index.m3u$LR•IPV6『线路22』
海南卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000037/index.m3u?channel-id=newtv&livemode=4&Contentid=9900000103$LR•IPV6『线路23』
海南卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/460000100000000075/1.m3u$LR•IPV6『线路24』
海南卫视,http://[2409:8087:74d9:21::6]/270000001128/9900000037/index.m3u$LR•IPV6『线路25』
新疆卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000045/index.m3u$LR•IPV6『线路1』
新疆卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000029441/1.m3u$LR•IPV6『线路2』
新疆卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000006000040018/1.m3u$LR•IPV6『线路3』
新疆卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010116/index.m3u$LR•IPV6『线路4』
新疆卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000045/index.m3u?channel-id=newtv&livemode=4&Contentid=9900000016$LR•IPV6『线路5』
新疆卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u$LR•IPV6『线路6』
新疆卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225635/index.m3u$LR•IPV6『线路7』
新疆卫视,http://[2409:8087:74d9:21::6]/270000001128/9900000045/index.m3u$LR•IPV6『线路8』
新疆卫视,http://[2409:8087:1a0a:df::404e]:80/wh7f454c46tw3443810904_-1116868076/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226460/index.m3u?icpid=88888888&RTS=1713970272&from=4&hms_devid=1208&online=1713970272&vqe=3$LR•IPV6『线路9』
新疆卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u$LR•IPV6『线路10』
新疆卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225635/2.m3u$LR•IPV6『线路11』
新疆卫视,http://[2409:8087:2001:20:2800:0:df6e:eb1a]:80/wh7f454c46tw344783417_-2074848205/ott.mobaibox.com/PLTV/3/224/3221225844/index.m3u?$LR•IPV6『线路12』
新疆卫视,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/wh7f454c46tw1760443122_1005229296/ott.mobaibox.com/PLTV/3/224/3221227627/index.m3u?$LR•IPV6『线路13』
新疆卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010116/1.m3u$LR•IPV6『线路14』
新疆卫视,http://[2409:8087:74d9:21::6]:80/270000001322/69900158041111100000002238/index.m3u$LR•IPV6『线路15』
新疆卫视,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226448/index.m3u$LR•IPV6『线路16』
新疆卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226460/index.m3u$LR•IPV6『线路17』
新疆卫视,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002238/index.m3u$LR•IPV6『线路18』
新疆卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0b]:80/wh7f454c46tw1749925354_1381421642/ott.mobaibox.com/PLTV/3/224/3221228290/index.m3u?$LR•IPV6『线路19』
新疆卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226448/index.m3u$LR•IPV6『线路20』
新疆卫视,http://[2409:8087:1a0a:df::4015]:80/wh7f454c46tw3405439911_1033783355/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u?icpid=88888888&RTS=1713970234&from=4&hms_devid=992&online=1713970234&vqe=3$LR•IPV6『线路21』
新疆卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0b]/wh7f454c46tw993550557_162751766/ott.mobaibox.com/PLTV/3/224/3221228290/index.m3u?icpid=3&RTS=1668604377&from=40&popid=40&hms_devid=2038&prioritypopid=40&vqe=3$LR•IPV6『线路22』
新疆卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001065/index.m3u$LR•IPV6『线路23』
新疆卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225725/2/index.m3u$LR•IPV6『线路24』
新疆卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227248/index.m3u?servicetype=1&IASHttpSessionId=RR423820220409134714119178$LR•IPV6『线路25』
云南卫视,http://[2409:8087:74d9:21::6]/270000001128/9900000035/index.m3u$LR•IPV6『线路1』
云南卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000024694/1.m3u$LR•IPV6『线路2』
云南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010119/1.m3u$LR•IPV6『线路3』
云南卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000035/index.m3u$LR•IPV6『线路4』
云南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010119/index.m3u$LR•IPV6『线路5』
云南卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/5000000011000031120/1.m3u?channel-id=bestzb&Contentid=5000000011000031120&livemode=1&stbId=3$LR•IPV6『线路6』
云南卫视,http://[2409:8087:74f0:22::7]:6410/270000001128/9900000035/index.m3u?channel-id=newtv&livemode=4&Contentid=9900000035$LR•IPV6『线路7』
云南卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226444/2.m3u$LR•IPV6『线路8』
云南卫视,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002230/index.m3u$LR•IPV6『线路9』
云南卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000035/index.m3u?channelid=newtv&livemode=4&Contentid=9900000373$LR•IPV6『线路10』
云南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u$LR•IPV6『线路11』
云南卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000035/index.m3u?channel-id=newtv&livemode=4&Contentid=9900000373$LR•IPV6『线路12』
云南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb18]/wh7f454c46tw1580749819_-793400395/ott.mobaibox.com/PLTV/3/224/3221227571/index.m3u?icpid=3&RTS=1668600670&from=40&popid=40&hms_devid=2113&prioritypopid=40&vqe=3$LR•IPV6『线路13』
云南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/wh7f454c46tw935748466_239885853/ott.mobaibox.com/PLTV/3/224/3221227571/index.m3u?$LR•IPV6『线路14』
云南卫视,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226549/index.m3u$LR•IPV6『线路15』
云南卫视,http://[2409:8087:1a0a:df::4036]:80/wh7f454c46tw2585889583_-203274132/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u?icpid=88888888&RTS=1713969414&from=4&hms_devid=1209&online=1713969414&vqe=3$LR•IPV6『线路16』
云南卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226549/index.m3u$LR•IPV6『线路17』
云南卫视,http://[2409:8087:74d9:21::6]:80/270000001322/69900158041111100000002230/index.m3u$LR•IPV6『线路18』
云南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010119/1.m3u?$LR•IPV6『线路19』
云南卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031120/$LR•IPV6『线路20』
云南卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000305/index.m3u?IAS$LR•IPV6『线路21』
云南卫视,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001223/index.m3u?love=freedom#https://live.v1.mk/api/bestv.php?id=ynwshd8m/8000000$LR•IPV6『线路22』
云南卫视,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001223/index.m3u?$LR•IPV6『线路23』
云南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb05]:80/ott.mobaibox.com/PLTV/4/224/3221225591/index.m3u$LR•IPV6『线路24』
云南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001223/index.m3u$LR•IPV6『线路25』
西藏卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221225698/index.m3u$LR•IPV6『线路1』
西藏卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/6603041244077933770/1.m3u$LR•IPV6『线路2』
西藏卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010123/1.m3u$LR•IPV6『线路3』
西藏卫视,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002236/index.m3u$LR•IPV6『线路4』
西藏卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000043/index.m3u$LR•IPV6『线路5』
西藏卫视,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221225698/index.m3u$LR•IPV6『线路6』
西藏卫视,http://[2409:8087:2001:20:2800:0:df6e:eb1a]/wh7f454c46tw2622517887_102186588/ott.mobaibox.com/PLTV/3/224/3221227562/index.m3u?icpid=3&RTS=1669701223&from=40&popid=40&hms_devid=2116&prioritypopid=40&vqe=3$LR•IPV6『线路7』
西藏卫视,http://[2409:8087:2001:20:2800:0:df6e:eb1a]:80/wh7f454c46tw346749376_1733310609/ott.mobaibox.com/PLTV/3/224/3221227562/index.m3u?$LR•IPV6『线路8』
西藏卫视,http://[2409:8087:1a0a:df::402e]:80/wh7f454c46tw2357852280_-2104487458/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/index.m3u?icpid=88888888&RTS=1713969186&from=4&hms_devid=1103&online=1713969186&vqe=3$LR•IPV6『线路9』
西藏卫视,http://[2409:8087:74d9:21::6]/270000001128/9900000043/index.m3u$LR•IPV6『线路10』
西藏卫视,http://[2409:8087:1a0a:df::4039]/wh7f454c46tw2710545171_1093384597/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/index.m3u?icpid=88888888&RTS=1713110546&from=4&hms_devid=1212&online=1713110546&vqe=3$LR•IPV6『线路11』
西藏卫视,http://[2409:8087:2001:20:2800:0:df6e:eb09]:80/wh7f454c46tw1568477079_-1827039588/ott.mobaibox.com/PLTV/3/224/3221226376/index.m3u?$LR•IPV6『线路12』
西藏卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225638/2.m3u$LR•IPV6『线路13』
西藏卫视,http://[2409:8087:74d9:21::6]:80/270000001322/69900158041111100000002236/index.m3u$LR•IPV6『线路14』
西藏卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000317/index.m3u?IAS$LR•IPV6『线路15』
西藏卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001072/index.m3u$LR•IPV6『线路16』
西藏卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225723/2/index.m3u$LR•IPV6『线路17』
西藏卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226847/index.m3u?servicetype=1&IASHttpSessionId=RR423820220409134714119178$LR•IPV6『线路18』
西藏卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227217/index.m3u?servicetype=1&IASHttpSessionId=RR423820220409134714119178$LR•IPV6『线路19』
西藏卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226847/index.m3u?servicetype=1&IASHttpSessionId=RR423820220409134714119178$LR•IPV6『线路20』
西藏卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227217/index.m3u?servicetype=1&IASHttpSessionId=RR423820220409134714119178$LR•IPV6『线路21』







体育频道,#genre#
JJ斗地主,http://tc-tct.douyucdn2.cn/dyliveflv1a/488743rAHScWyyII_2000.flv?wsAuth=fd695c444eeee99cc6122ed396c805ba&token=cpn-androidmpro-0-488743-df8b1830ef2e6ce156759645768df95bf77749da61fcc901&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
JJ斗地主,http://tc-tct.douyucdn2.cn/dyliveflv1a/488743rAHScWyyII_2000.flv?wsAuth=af68f33dc536a0fb76a514b2dcce8f6b&token=cpn-androidmpro-0-488743-df8b1830ef2e6ce1e55031a221b1d3b7dfd1c7e0d6d57314&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin
NewTV频道,#genre#
睛彩竞技,http://[2409:8087:74d9:21::6]:80/270000001128/9900000119/index.m3u
睛彩篮球,http://[2409:8087:74d9:21::6]:80/270000001128/9900000118/index.m3u
睛彩青少,http://[2409:8087:74d9:21::6]:80/270000001128/9900000120/index.m3u
睛彩广场舞,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226472/index.m3u
超级体育,http://[2409:8087:74d9:21::6]:80/270000001128/9900000020/index.m3u
超级电影,http://[2409:8087:74d9:21::6]:80/270000001128/9900000021/index.m3u
超级电视剧,http://[2409:8087:74d9:21::6]:80/270000001128/9900000022/index.m3u
东北热剧,http://[2409:8087:74d9:21::6]:80/270000001128/9900000092/index.m3u
海外剧场,http://[2409:8087:74d9:21::6]:80/270000001128/9900000115/index.m3u
中国功夫,http://[2409:8087:74d9:21::6]:80/270000001128/9900000101/index.m3u
军旅剧场,http://[2409:8087:74d9:21::6]:80/270000001128/9900000107/index.m3u
惊悚悬疑,http://[2409:8087:74d9:21::6]:80/270000001128/9900000113/index.m3u
潮妈辣婆,http://[2409:8087:74d9:21::6]:80/270000001128/9900000099/index.m3u
精品体育,http://[2409:8087:74d9:21::6]:80/270000001128/9900000102/index.m3u
精品纪录,http://[2409:8087:74d9:21::6]:80/270000001128/9900000109/index.m3u
家庭剧场,http://[2409:8087:74d9:21::6]:80/270000001128/9900000108/index.m3u
精品大剧,http://[2409:8087:74d9:21::6]:80/270000001128/9900000100/index.m3u
军事评论,http://[2409:8087:74d9:21::6]:80/270000001128/9900000110/index.m3u
明星大片,http://[2409:8087:74d9:21::6]:80/270000001128/9900000116/index.m3u
欢乐剧场,http://[2409:8087:74d9:21::6]:80/270000001128/9900000091/index.m3u
精品萌宠,http://[2409:8087:74d9:21::6]:80/270000001128/9900000122/index.m3u
超级综艺,http://[2409:8087:74d9:21::6]:80/270000001128/9900000019/index.m3u
金牌综艺,http://[2409:8087:74d9:21::6]:80/270000001128/9900000112/index.m3u
炫舞未来,http://[2409:8087:74d9:21::6]:80/270000001128/9900000098/index.m3u
五星体育,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000007/index.m3u?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000007&IASHttpSessionId=OTT19019320240419154124000281
东方影视,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000013/index.m3u?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000013&IASHttpSessionId=OTT19019320240419154124000281
劲爆体育,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000008/index.m3u?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000008&IASHttpSessionId=OTT19019320240419154124000281
全纪实,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031112/1.m3u
欢笑剧场,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226203/index.m3u
都市剧场,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226176/index.m3u
金色学堂,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000010000026105/1.m3u
金鹰纪实,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031203/1.m3u
快乐垂钓,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031206/1.m3u
茶,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031209/1.m3u
哒啵赛事,http://[2409:8087:74d9:21::6]:80/270000001128/9900000097/index.m3u
黑莓电影,http://[2409:8087:74d9:21::6]:80/270000001128/9900000095/index.m3u
求索纪录,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000004000000010/index.m3u?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000010&IASHttpSessionId=OTT19019320240419154124000281
求索生活,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000004000000008/index.m3u?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000008&IASHttpSessionId=OTT19019320240419154124000281
求索动物,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000004000000009/index.m3u?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000009&IASHttpSessionId=OTT19019320240419154124000281
求索科学,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000004000000011/index.m3u?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000011&IASHttpSessionId=OTT19019320240419154124000281
